DATETIME,TIME,LON,LAT,HT,SST
"11-MAY-2010",11818,108.375,-27.875,0,21.26  
"12-MAY-2010",11819,108.375,-27.875,0,21.48  
"13-MAY-2010",11820,108.375,-27.875,0,21.65  
"14-MAY-2010",11821,108.375,-27.875,0,21.21  
"15-MAY-2010",11822,108.375,-27.875,0,21.23  
"16-MAY-2010",11823,108.375,-27.875,0,21.24  
"17-MAY-2010",11824,108.375,-27.875,0,21.23  
"18-MAY-2010",11825,108.375,-27.875,0,21.26  
"19-MAY-2010",11826,108.375,-27.875,0,21.15  
"20-MAY-2010",11827,108.375,-27.875,0,21.05  
"21-MAY-2010",11828,108.375,-27.875,0,21.19  
"22-MAY-2010",11829,108.375,-27.875,0,21.14  
"23-MAY-2010",11830,108.375,-27.875,0,20.77  
"24-MAY-2010",11831,108.375,-27.875,0,20.72  
"25-MAY-2010",11832,108.375,-27.875,0,20.88  
"26-MAY-2010",11833,108.375,-27.875,0,20.62  
"27-MAY-2010",11834,108.375,-27.875,0,20.23  
"28-MAY-2010",11835,108.375,-27.875,0,20.09  
"29-MAY-2010",11836,108.375,-27.875,0,20.35  
"30-MAY-2010",11837,108.375,-27.875,0,20.07  
"31-MAY-2010",11838,108.375,-27.875,0,20.47  
"01-JUN-2010",11839,108.375,-27.875,0,20.77  
"02-JUN-2010",11840,108.375,-27.875,0,20.78  
"03-JUN-2010",11841,108.375,-27.875,0,20.35  
"04-JUN-2010",11842,108.375,-27.875,0,20.18  
"05-JUN-2010",11843,108.375,-27.875,0,20.09  
"06-JUN-2010",11844,108.375,-27.875,0,20.21  
"07-JUN-2010",11845,108.375,-27.875,0,20.41  
"08-JUN-2010",11846,108.375,-27.875,0,20.1  
"09-JUN-2010",11847,108.375,-27.875,0,20.12  
"10-JUN-2010",11848,108.375,-27.875,0,20.19  
"11-JUN-2010",11849,108.375,-27.875,0,20.21  
"12-JUN-2010",11850,108.375,-27.875,0,20.28  
"13-JUN-2010",11851,108.375,-27.875,0,20.35  
"14-JUN-2010",11852,108.375,-27.875,0,20.26  
"15-JUN-2010",11853,108.375,-27.875,0,19.93  
"16-JUN-2010",11854,108.375,-27.875,0,20.08  
"17-JUN-2010",11855,108.375,-27.875,0,20.01  
"18-JUN-2010",11856,108.375,-27.875,0,20.11  
"19-JUN-2010",11857,108.375,-27.875,0,20.32  
"20-JUN-2010",11858,108.375,-27.875,0,20.13  
"21-JUN-2010",11859,108.375,-27.875,0,19.91  
"22-JUN-2010",11860,108.375,-27.875,0,19.92  
"23-JUN-2010",11861,108.375,-27.875,0,20.34  
"24-JUN-2010",11862,108.375,-27.875,0,20.42  
"25-JUN-2010",11863,108.375,-27.875,0,20.25  
"26-JUN-2010",11864,108.375,-27.875,0,20.17  
"27-JUN-2010",11865,108.375,-27.875,0,20.19  
"28-JUN-2010",11866,108.375,-27.875,0,20.2  
"29-JUN-2010",11867,108.375,-27.875,0,20.24  
"30-JUN-2010",11868,108.375,-27.875,0,20.32  
"01-JUL-2010",11869,108.375,-27.875,0,20.26  
"02-JUL-2010",11870,108.375,-27.875,0,20.07  
"03-JUL-2010",11871,108.375,-27.875,0,19.97  
"04-JUL-2010",11872,108.375,-27.875,0,19.91  
"05-JUL-2010",11873,108.375,-27.875,0,19.86  
"06-JUL-2010",11874,108.375,-27.875,0,19.96  
"07-JUL-2010",11875,108.375,-27.875,0,19.95  
"08-JUL-2010",11876,108.375,-27.875,0,19.87  
"09-JUL-2010",11877,108.375,-27.875,0,19.28  
"10-JUL-2010",11878,108.375,-27.875,0,19.43  
"11-JUL-2010",11879,108.375,-27.875,0,19.68  
"12-JUL-2010",11880,108.375,-27.875,0,18.74  
"13-JUL-2010",11881,108.375,-27.875,0,19.04  
"14-JUL-2010",11882,108.375,-27.875,0,19.16  
"15-JUL-2010",11883,108.375,-27.875,0,19.3  
"16-JUL-2010",11884,108.375,-27.875,0,19.77  
"17-JUL-2010",11885,108.375,-27.875,0,19.62  
"18-JUL-2010",11886,108.375,-27.875,0,19.53  
"19-JUL-2010",11887,108.375,-27.875,0,19.33  
"20-JUL-2010",11888,108.375,-27.875,0,19.14  
"21-JUL-2010",11889,108.375,-27.875,0,19.14  
"22-JUL-2010",11890,108.375,-27.875,0,19.17  
"23-JUL-2010",11891,108.375,-27.875,0,19.19  
"24-JUL-2010",11892,108.375,-27.875,0,19.26  
"25-JUL-2010",11893,108.375,-27.875,0,19.27  
"26-JUL-2010",11894,108.375,-27.875,0,19.11  
"27-JUL-2010",11895,108.375,-27.875,0,19.35  
"28-JUL-2010",11896,108.375,-27.875,0,19.61  
"29-JUL-2010",11897,108.375,-27.875,0,19.64  
"30-JUL-2010",11898,108.375,-27.875,0,19.61  
"31-JUL-2010",11899,108.375,-27.875,0,19.66  
"01-AUG-2010",11900,108.375,-27.875,0,19.96  
"02-AUG-2010",11901,108.375,-27.875,0,20.19  
"03-AUG-2010",11902,108.375,-27.875,0,20.43  
"04-AUG-2010",11903,108.375,-27.875,0,20.46  
"05-AUG-2010",11904,108.375,-27.875,0,20.64  
"06-AUG-2010",11905,108.375,-27.875,0,20.78  
"07-AUG-2010",11906,108.375,-27.875,0,20.83  
"08-AUG-2010",11907,108.375,-27.875,0,20.67  
"09-AUG-2010",11908,108.375,-27.875,0,20.61  
"10-AUG-2010",11909,108.375,-27.875,0,20.58  
"11-AUG-2010",11910,108.375,-27.875,0,20.26  
"12-AUG-2010",11911,108.375,-27.875,0,19.86  
"13-AUG-2010",11912,108.375,-27.875,0,19.74  
"14-AUG-2010",11913,108.375,-27.875,0,19.74  
"15-AUG-2010",11914,108.375,-27.875,0,19.76  
"16-AUG-2010",11915,108.375,-27.875,0,19.76  
"17-AUG-2010",11916,108.375,-27.875,0,19.18  
"18-AUG-2010",11917,108.375,-27.875,0,19.08  
"19-AUG-2010",11918,108.375,-27.875,0,19.34  
"20-AUG-2010",11919,108.375,-27.875,0,19.33  
"21-AUG-2010",11920,108.375,-27.875,0,19.48  
"22-AUG-2010",11921,108.375,-27.875,0,19.52  
"23-AUG-2010",11922,108.375,-27.875,0,19.52  
"24-AUG-2010",11923,108.375,-27.875,0,19.49  
"25-AUG-2010",11924,108.375,-27.875,0,19.51  
"26-AUG-2010",11925,108.375,-27.875,0,19.74  
"27-AUG-2010",11926,108.375,-27.875,0,19.73  
"28-AUG-2010",11927,108.375,-27.875,0,19.61  
"29-AUG-2010",11928,108.375,-27.875,0,19.99  
"30-AUG-2010",11929,108.375,-27.875,0,19.93  
"31-AUG-2010",11930,108.375,-27.875,0,19.93  
"01-SEP-2010",11931,108.375,-27.875,0,19.7  
"02-SEP-2010",11932,108.375,-27.875,0,19.58  
"03-SEP-2010",11933,108.375,-27.875,0,19.63  
"04-SEP-2010",11934,108.375,-27.875,0,19.86  
"05-SEP-2010",11935,108.375,-27.875,0,19.65  
"06-SEP-2010",11936,108.375,-27.875,0,19.47  
"07-SEP-2010",11937,108.375,-27.875,0,19.29  
"08-SEP-2010",11938,108.375,-27.875,0,19.33  
"09-SEP-2010",11939,108.375,-27.875,0,19.39  
"10-SEP-2010",11940,108.375,-27.875,0,19.48  
"11-SEP-2010",11941,108.375,-27.875,0,19.57  
"12-SEP-2010",11942,108.375,-27.875,0,19.69  
"13-SEP-2010",11943,108.375,-27.875,0,19.78  
"14-SEP-2010",11944,108.375,-27.875,0,19.91  
"15-SEP-2010",11945,108.375,-27.875,0,19.65  
"16-SEP-2010",11946,108.375,-27.875,0,19.4  
"17-SEP-2010",11947,108.375,-27.875,0,19.25  
"18-SEP-2010",11948,108.375,-27.875,0,18.9  
"19-SEP-2010",11949,108.375,-27.875,0,18.93  
"20-SEP-2010",11950,108.375,-27.875,0,19.22  
"21-SEP-2010",11951,108.375,-27.875,0,19.53  
"22-SEP-2010",11952,108.375,-27.875,0,19.75  
"23-SEP-2010",11953,108.375,-27.875,0,19.81  
"24-SEP-2010",11954,108.375,-27.875,0,20.18  
"25-SEP-2010",11955,108.375,-27.875,0,20.39  
"26-SEP-2010",11956,108.375,-27.875,0,20.26  
"27-SEP-2010",11957,108.375,-27.875,0,20.16  
"28-SEP-2010",11958,108.375,-27.875,0,20.14  
"29-SEP-2010",11959,108.375,-27.875,0,20.3  
"30-SEP-2010",11960,108.375,-27.875,0,20.03  
"01-OCT-2010",11961,108.375,-27.875,0,20.18  
"02-OCT-2010",11962,108.375,-27.875,0,20.39  
"03-OCT-2010",11963,108.375,-27.875,0,20.48  
"04-OCT-2010",11964,108.375,-27.875,0,20.2  
"05-OCT-2010",11965,108.375,-27.875,0,19.96  
"06-OCT-2010",11966,108.375,-27.875,0,19.83  
"07-OCT-2010",11967,108.375,-27.875,0,20.04  
"08-OCT-2010",11968,108.375,-27.875,0,20.5  
"09-OCT-2010",11969,108.375,-27.875,0,20.47  
"10-OCT-2010",11970,108.375,-27.875,0,20.47  
"11-OCT-2010",11971,108.375,-27.875,0,20.58  
"12-OCT-2010",11972,108.375,-27.875,0,20.37  
"13-OCT-2010",11973,108.375,-27.875,0,20.04  
"14-OCT-2010",11974,108.375,-27.875,0,20.12  
"15-OCT-2010",11975,108.375,-27.875,0,20.33  
"16-OCT-2010",11976,108.375,-27.875,0,20.63  
"17-OCT-2010",11977,108.375,-27.875,0,20.9  
"18-OCT-2010",11978,108.375,-27.875,0,21.08  
"19-OCT-2010",11979,108.375,-27.875,0,21.43  
"20-OCT-2010",11980,108.375,-27.875,0,20.79  
"21-OCT-2010",11981,108.375,-27.875,0,20.78  
"22-OCT-2010",11982,108.375,-27.875,0,20.68  
"23-OCT-2010",11983,108.375,-27.875,0,20.84  
"24-OCT-2010",11984,108.375,-27.875,0,20.82  
"25-OCT-2010",11985,108.375,-27.875,0,21.08  
"26-OCT-2010",11986,108.375,-27.875,0,21.23  
"27-OCT-2010",11987,108.375,-27.875,0,20.93  
"28-OCT-2010",11988,108.375,-27.875,0,20.68  
"29-OCT-2010",11989,108.375,-27.875,0,20.62  
"30-OCT-2010",11990,108.375,-27.875,0,20.74  
"31-OCT-2010",11991,108.375,-27.875,0,20.93  
"01-NOV-2010",11992,108.375,-27.875,0,21.42  
"02-NOV-2010",11993,108.375,-27.875,0,22.2  
"03-NOV-2010",11994,108.375,-27.875,0,22.1  
"04-NOV-2010",11995,108.375,-27.875,0,21.68  
"05-NOV-2010",11996,108.375,-27.875,0,21.48  
"06-NOV-2010",11997,108.375,-27.875,0,21.66  
"07-NOV-2010",11998,108.375,-27.875,0,21.77  
"08-NOV-2010",11999,108.375,-27.875,0,22.26  
"09-NOV-2010",12000,108.375,-27.875,0,23.14  
"10-NOV-2010",12001,108.375,-27.875,0,22.62  
"11-NOV-2010",12002,108.375,-27.875,0,22.28  
"12-NOV-2010",12003,108.375,-27.875,0,22.28  
"13-NOV-2010",12004,108.375,-27.875,0,22.09  
"14-NOV-2010",12005,108.375,-27.875,0,22.03  
"15-NOV-2010",12006,108.375,-27.875,0,21.81  
"16-NOV-2010",12007,108.375,-27.875,0,21.79  
"17-NOV-2010",12008,108.375,-27.875,0,22.08  
"18-NOV-2010",12009,108.375,-27.875,0,22.25  
"19-NOV-2010",12010,108.375,-27.875,0,22.16  
"20-NOV-2010",12011,108.375,-27.875,0,22.47  
"21-NOV-2010",12012,108.375,-27.875,0,22.4  
"22-NOV-2010",12013,108.375,-27.875,0,21.77  
"23-NOV-2010",12014,108.375,-27.875,0,21.69  
"24-NOV-2010",12015,108.375,-27.875,0,21.43  
"25-NOV-2010",12016,108.375,-27.875,0,21.38  
"26-NOV-2010",12017,108.375,-27.875,0,21.38  
"27-NOV-2010",12018,108.375,-27.875,0,21.19  
"28-NOV-2010",12019,108.375,-27.875,0,21.71  
"29-NOV-2010",12020,108.375,-27.875,0,22.53  
"30-NOV-2010",12021,108.375,-27.875,0,22.53  
"01-DEC-2010",12022,108.375,-27.875,0,22.19  
"02-DEC-2010",12023,108.375,-27.875,0,21.95  
"03-DEC-2010",12024,108.375,-27.875,0,21.62  
"04-DEC-2010",12025,108.375,-27.875,0,21.49  
"05-DEC-2010",12026,108.375,-27.875,0,21.57  
"06-DEC-2010",12027,108.375,-27.875,0,21.69  
"07-DEC-2010",12028,108.375,-27.875,0,21.68  
"08-DEC-2010",12029,108.375,-27.875,0,21.54  
"09-DEC-2010",12030,108.375,-27.875,0,21.16  
"10-DEC-2010",12031,108.375,-27.875,0,21.24  
"11-DEC-2010",12032,108.375,-27.875,0,21.11  
"12-DEC-2010",12033,108.375,-27.875,0,21.32  
"13-DEC-2010",12034,108.375,-27.875,0,21.39  
"14-DEC-2010",12035,108.375,-27.875,0,21.3  
"15-DEC-2010",12036,108.375,-27.875,0,21.32  
"16-DEC-2010",12037,108.375,-27.875,0,21.29  
"17-DEC-2010",12038,108.375,-27.875,0,21.2  
"18-DEC-2010",12039,108.375,-27.875,0,20.95  
"19-DEC-2010",12040,108.375,-27.875,0,21.06  
"20-DEC-2010",12041,108.375,-27.875,0,21.33  
"21-DEC-2010",12042,108.375,-27.875,0,21.56  
"22-DEC-2010",12043,108.375,-27.875,0,22.13  
"23-DEC-2010",12044,108.375,-27.875,0,22.88  
"24-DEC-2010",12045,108.375,-27.875,0,22.93  
"25-DEC-2010",12046,108.375,-27.875,0,22.81  
"26-DEC-2010",12047,108.375,-27.875,0,23.11  
"27-DEC-2010",12048,108.375,-27.875,0,22.72  
"28-DEC-2010",12049,108.375,-27.875,0,22.59  
"29-DEC-2010",12050,108.375,-27.875,0,22.53  
"30-DEC-2010",12051,108.375,-27.875,0,22.26  
"31-DEC-2010",12052,108.375,-27.875,0,22.14  
"01-JAN-2011",12053,108.375,-27.875,0,22.14  
"02-JAN-2011",12054,108.375,-27.875,0,22.54  
"03-JAN-2011",12055,108.375,-27.875,0,22.71  
"04-JAN-2011",12056,108.375,-27.875,0,23.11  
"05-JAN-2011",12057,108.375,-27.875,0,23.2  
"06-JAN-2011",12058,108.375,-27.875,0,22.94  
"07-JAN-2011",12059,108.375,-27.875,0,22.82  
"08-JAN-2011",12060,108.375,-27.875,0,22.93  
"09-JAN-2011",12061,108.375,-27.875,0,22.86  
"10-JAN-2011",12062,108.375,-27.875,0,23.12  
"11-JAN-2011",12063,108.375,-27.875,0,23.62  
"12-JAN-2011",12064,108.375,-27.875,0,23.9  
"13-JAN-2011",12065,108.375,-27.875,0,23.46  
"14-JAN-2011",12066,108.375,-27.875,0,23.54  
"15-JAN-2011",12067,108.375,-27.875,0,23.73  
"16-JAN-2011",12068,108.375,-27.875,0,23.77  
"17-JAN-2011",12069,108.375,-27.875,0,23.91  
"18-JAN-2011",12070,108.375,-27.875,0,24.19  
"19-JAN-2011",12071,108.375,-27.875,0,24.39  
"20-JAN-2011",12072,108.375,-27.875,0,24.32  
"21-JAN-2011",12073,108.375,-27.875,0,24.31  
"22-JAN-2011",12074,108.375,-27.875,0,24.42  
"23-JAN-2011",12075,108.375,-27.875,0,24.47  
