# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -5.545612 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -12.69421221      0.16622066      0.16485094
    -12.69021181      0.16638194      0.16491237
    -12.68621141      0.16655314      0.16497705
    -12.68221101      0.16673489      0.16504507
    -12.67821061      0.16692780      0.16511657
    -12.67421021      0.16713254      0.16519170
    -12.67020981      0.16734976      0.16527063
    -12.66620941      0.16758011      0.16535359
    -12.66220901      0.16782427      0.16544082
    -12.65820861      0.16808290      0.16553261
    -12.65420821      0.16835667      0.16562927
    -12.65020781      0.16864625      0.16573114
    -12.64620741      0.16895231      0.16583862
    -12.64220701      0.16927550      0.16595211
    -12.63820661      0.16961647      0.16607205
    -12.63420621      0.16997586      0.16619893
    -12.63020581      0.17035430      0.16633324
    -12.62620541      0.17075241      0.16647552
    -12.62220501      0.17117078      0.16662632
    -12.61820461      0.17160997      0.16678621
    -12.61420421      0.17207056      0.16695581
    -12.61020381      0.17255306      0.16713573
    -12.60620341      0.17305798      0.16732660
    -12.60220301      0.17358578      0.16752908
    -12.59820261      0.17413691      0.16774384
    -12.59420221      0.17471175      0.16797156
    -12.59020181      0.17531067      0.16821291
    -12.58620141      0.17593397      0.16846858
    -12.58220101      0.17658192      0.16873928
    -12.57820061      0.17725474      0.16902569
    -12.57420021      0.17795258      0.16932851
    -12.57019981      0.17867555      0.16964842
    -12.56619941      0.17942367      0.16998609
    -12.56219901      0.18019692      0.17034221
    -12.55819861      0.18099520      0.17071741
    -12.55419821      0.18181834      0.17111235
    -12.55019781      0.18266610      0.17152762
    -12.54619741      0.18353815      0.17196383
    -12.54219701      0.18443408      0.17242155
    -12.53819661      0.18535340      0.17290130
    -12.53419621      0.18629555      0.17340360
    -12.53019581      0.18725985      0.17392891
    -12.52619541      0.18824555      0.17447765
    -12.52219501      0.18925181      0.17505020
    -12.51819461      0.19027770      0.17564690
    -12.51419421      0.19132218      0.17626804
    -12.51019381      0.19238415      0.17691383
    -12.50619341      0.19346239      0.17758446
    -12.50219301      0.19455559      0.17828002
    -12.49819261      0.19566237      0.17900057
    -12.49419221      0.19678125      0.17974608
    -12.49019181      0.19791067      0.18051645
    -12.48619141      0.19904898      0.18131153
    -12.48219101      0.20019445      0.18213107
    -12.47819061      0.20134528      0.18297474
    -12.47419021      0.20249960      0.18384215
    -12.47018981      0.20365545      0.18473280
    -12.46618941      0.20481084      0.18564614
    -12.46218901      0.20596370      0.18658150
    -12.45818861      0.20711192      0.18753815
    -12.45418821      0.20825333      0.18851524
    -12.45018781      0.20938575      0.18951186
    -12.44618741      0.21050694      0.19052701
    -12.44218701      0.21161465      0.19155957
    -12.43818661      0.21270662      0.19260837
    -12.43418621      0.21378058      0.19367212
    -12.43018581      0.21483426      0.19474947
    -12.42618541      0.21586542      0.19583896
    -12.42218501      0.21687182      0.19693907
    -12.41818460      0.21785126      0.19804817
    -12.41418420      0.21880159      0.19916458
    -12.41018380      0.21972071      0.20028653
    -12.40618340      0.22060658      0.20141217
    -12.40218300      0.22145722      0.20253960
    -12.39818260      0.22227077      0.20366686
    -12.39418220      0.22304542      0.20479190
    -12.39018180      0.22377950      0.20591267
    -12.38618140      0.22447143      0.20702702
    -12.38218100      0.22511975      0.20813280
    -12.37818060      0.22572314      0.20922782
    -12.37418020      0.22628041      0.21030985
    -12.37017980      0.22679053      0.21137668
    -12.36617940      0.22725260      0.21242605
    -12.36217900      0.22766587      0.21345573
    -12.35817860      0.22802978      0.21446350
    -12.35417820      0.22834391      0.21544716
    -12.35017780      0.22860801      0.21640454
    -12.34617740      0.22882200      0.21733352
    -12.34217700      0.22898595      0.21823201
    -12.33817660      0.22910012      0.21909801
    -12.33417620      0.22916493      0.21992958
    -12.33017580      0.22918093      0.22072487
    -12.32617540      0.22914886      0.22148212
    -12.32217500      0.22906960      0.22219966
    -12.31817460      0.22894416      0.22287597
    -12.31417420      0.22877370      0.22350961
    -12.31017380      0.22855951      0.22409929
    -12.30617340      0.22830297      0.22464386
    -12.30217300      0.22800561      0.22514230
    -12.29817260      0.22766902      0.22559375
    -12.29417220      0.22729490      0.22599751
    -12.29017180      0.22688502      0.22635302
    -12.28617140      0.22644120      0.22665990
    -12.28217100      0.22596534      0.22691791
    -12.27817060      0.22545935      0.22712701
    -12.27417020      0.22492519      0.22728729
    -12.27016980      0.22436483      0.22739901
    -12.26616940      0.22378025      0.22746260
    -12.26216900      0.22317342      0.22747863
    -12.25816860      0.22254631      0.22744783
    -12.25416820      0.22190084      0.22737108
    -12.25016780      0.22123893      0.22724939
    -12.24616740      0.22056245      0.22708390
    -12.24216700      0.21987321      0.22687586
    -12.23816660      0.21917298      0.22662665
    -12.23416620      0.21846347      0.22633776
    -12.23016580      0.21774633      0.22601074
    -12.22616540      0.21702313      0.22564726
    -12.22216500      0.21629537      0.22524903
    -12.21816460      0.21556451      0.22481784
    -12.21416420      0.21483189      0.22435551
    -12.21016380      0.21409880      0.22386391
    -12.20616340      0.21336646      0.22334495
    -12.20216300      0.21263598      0.22280052
    -12.19816260      0.21190844      0.22223255
