# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -5.545725 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -13.08213816      0.15689775      0.14778104
    -13.07813776      0.15739851      0.14874676
    -13.07413736      0.15786576      0.14967688
    -13.07013696      0.15830079      0.15057099
    -13.06613656      0.15870498      0.15142877
    -13.06213616      0.15907975      0.15225002
    -13.05813576      0.15942659      0.15303463
    -13.05413536      0.15974700      0.15378263
    -13.05013496      0.16004253      0.15449412
    -13.04613456      0.16031471      0.15516934
    -13.04213416      0.16056510      0.15580864
    -13.03813376      0.16079523      0.15641247
    -13.03413336      0.16100661      0.15698139
    -13.03013296      0.16120073      0.15751607
    -13.02613256      0.16137901      0.15801727
    -13.02213216      0.16154284      0.15848587
    -13.01813176      0.16169356      0.15892280
    -13.01413136      0.16183241      0.15932912
    -13.01013096      0.16196060      0.15970594
    -13.00613056      0.16207924      0.16005444
    -13.00213016      0.16218936      0.16037587
    -12.99812976      0.16229191      0.16067154
    -12.99412936      0.16238778      0.16094279
    -12.99012896      0.16247773      0.16119099
    -12.98612856      0.16256249      0.16141754
    -12.98212816      0.16264266      0.16162386
    -12.97812776      0.16271879      0.16181137
    -12.97412736      0.16279135      0.16198147
    -12.97012696      0.16286073      0.16213558
    -12.96612656      0.16292725      0.16227505
    -12.96212616      0.16299117      0.16240124
    -12.95812576      0.16305270      0.16251544
    -12.95412536      0.16311200      0.16261889
    -12.95012496      0.16316916      0.16271279
    -12.94612456      0.16322426      0.16279828
    -12.94212416      0.16327732      0.16287641
    -12.93812376      0.16332836      0.16294817
    -12.93412336      0.16337736      0.16301449
    -12.93012296      0.16342429      0.16307620
    -12.92612256      0.16346911      0.16313406
    -12.92212216      0.16351179      0.16318874
    -12.91812176      0.16355228      0.16324084
    -12.91412136      0.16359054      0.16329088
    -12.91012096      0.16362655      0.16333930
    -12.90612056      0.16366029      0.16338647
    -12.90212016      0.16369177      0.16343267
    -12.89811976      0.16372100      0.16347813
    -12.89411936      0.16374804      0.16352302
    -12.89011896      0.16377292      0.16356744
    -12.88611856      0.16379574      0.16361145
    -12.88211816      0.16381660      0.16365505
    -12.87811776      0.16383562      0.16369820
    -12.87411736      0.16385295      0.16374085
    -12.87011696      0.16386875      0.16378290
    -12.86611656      0.16388319      0.16382423
    -12.86211616      0.16389647      0.16386471
    -12.85811576      0.16390881      0.16390421
    -12.85411536      0.16392042      0.16394257
    -12.85011496      0.16393154      0.16397967
    -12.84611456      0.16394239      0.16401536
    -12.84211416      0.16395321      0.16404952
    -12.83811376      0.16396426      0.16408204
    -12.83411336      0.16397576      0.16411283
    -12.83011296      0.16398796      0.16414183
    -12.82611256      0.16400109      0.16416898
    -12.82211216      0.16401538      0.16419427
    -12.81811176      0.16403104      0.16421770
    -12.81411136      0.16404830      0.16423930
    -12.81011096      0.16406734      0.16425914
    -12.80611055      0.16408836      0.16427729
    -12.80211015      0.16411155      0.16429386
    -12.79810975      0.16413707      0.16430900
    -12.79410935      0.16416510      0.16432284
    -12.79010895      0.16419579      0.16433557
    -12.78610855      0.16422928      0.16434737
    -12.78210815      0.16426573      0.16435846
    -12.77810775      0.16430528      0.16436904
    -12.77410735      0.16434806      0.16437934
    -12.77010695      0.16439422      0.16438960
    -12.76610655      0.16444391      0.16440006
    -12.76210615      0.16449727      0.16441094
    -12.75810575      0.16455447      0.16442249
    -12.75410535      0.16461567      0.16443494
    -12.75010495      0.16468106      0.16444851
    -12.74610455      0.16475084      0.16446343
    -12.74210415      0.16482523      0.16447991
    -12.73810375      0.16490445      0.16449815
    -12.73410335      0.16498877      0.16451835
    -12.73010295      0.16507846      0.16454069
    -12.72610255      0.16517383      0.16456534
    -12.72210215      0.16527521      0.16459247
    -12.71810175      0.16538296      0.16462223
    -12.71410135      0.16549745      0.16465479
    -12.71010095      0.16561910      0.16469027
    -12.70610055      0.16574834      0.16472883
    -12.70210015      0.16588563      0.16477061
    -12.69809975      0.16603146      0.16481574
    -12.69409935      0.16618633      0.16486437
    -12.69009895      0.16635079      0.16491666
    -12.68609855      0.16652537      0.16497275
    -12.68209815      0.16671067      0.16503282
    -12.67809775      0.16690727      0.16509706
    -12.67409735      0.16711577      0.16516565
    -12.67009695      0.16733680      0.16523882
    -12.66609655      0.16757098      0.16531680
    -12.66209615      0.16781896      0.16539985
    -12.65809575      0.16808137      0.16548824
    -12.65409535      0.16835887      0.16558228
    -12.65009495      0.16865210      0.16568231
    -12.64609455      0.16896171      0.16578867
    -12.64209415      0.16928835      0.16590175
    -12.63809375      0.16963263      0.16602196
    -12.63409335      0.16999520      0.16614973
    -12.63009295      0.17037665      0.16628552
    -12.62609255      0.17077760      0.16642982
    -12.62209215      0.17119861      0.16658314
    -12.61809175      0.17164026      0.16674600
    -12.61409135      0.17210307      0.16691897
    -12.61009095      0.17258757      0.16710261
    -12.60609055      0.17309423      0.16729752
    -12.60209015      0.17362351      0.16750429
    -12.59808975      0.17417585      0.16772355
    -12.59408935      0.17475162      0.16795592
    -12.59008895      0.17535117      0.16820204
    -12.58608855      0.17597482      0.16846255
    -12.58208815      0.17662283      0.16873809
    -12.57808775      0.17729542      0.16902932
    -12.57408735      0.17799275      0.16933687
    -12.57008695      0.17871493      0.16966139
    -12.56608655      0.17946202      0.17000352
    -12.56208615      0.18023401      0.17036386
    -12.55808575      0.18103083      0.17074304
    -12.55408535      0.18185235      0.17114166
    -12.55008495      0.18269834      0.17156029
    -12.54608455      0.18356853      0.17199950
    -12.54208415      0.18446255      0.17245983
    -12.53808375      0.18537995      0.17294178
    -12.53408335      0.18632019      0.17344584
    -12.53008295      0.18728267      0.17397247
    -12.52608255      0.18826666      0.17452208
    -12.52208215      0.18927137      0.17509506
    -12.51808175      0.19029590      0.17569175
    -12.51408135      0.19133925      0.17631244
