# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -5.545725 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -13.11014090      0.00662396      0.05113865
    -13.10614050      0.00538913      0.04508237
    -13.10214010      0.00435657      0.03948974
    -13.09813970      0.00349944      0.03437018
    -13.09413930      0.00279313      0.02972345
    -13.09013890      0.00221533      0.02554093
    -13.08613850      0.00174609      0.02180690
    -13.08213810      0.00136785      0.01849999
    -13.07813770      0.00106527      0.01559440
    -13.07413730      0.00082517      0.01306129
    -13.07013690      0.00063631      0.01086986
    -13.06613650      0.00048930      0.00898839
    -13.06213610      0.00037638      0.00738517
    -13.05813570      0.00029126      0.00602921
    -13.05413530      0.00022899      0.00489083
    -13.05013490      0.00018582      0.00394212
    -13.04613450      0.00015910      0.00315724
    -13.04213410      0.00014725      0.00251259
    -13.03813370      0.00014964      0.00198697
    -13.03413330      0.00016668      0.00156152
    -13.03013290      0.00019980      0.00121969
    -13.02613250      0.00025156      0.00094713
    -13.02213210      0.00032574      0.00073157
    -13.01813170      0.00042754      0.00056258
    -13.01413130      0.00056377      0.00043151
    -13.01013090      0.00074307      0.00033122
    -13.00613050      0.00097626      0.00025596
    -13.00213010      0.00127660      0.00020125
    -12.99812970      0.00166015      0.00016370
    -12.99412930      0.00214618      0.00014096
    -12.99012890      0.00275749      0.00013165
    -12.98612850      0.00352076      0.00013530
    -12.98212810      0.00446692      0.00015238
    -12.97812770      0.00563140      0.00018433
    -12.97412730      0.00705428      0.00023363
    -12.97012690      0.00878037      0.00030394
    -12.96612650      0.01085914      0.00040027
    -12.96212610      0.01334441      0.00052912
    -12.95812570      0.01629385      0.00069881
    -12.95412530      0.01976826      0.00091969
    -12.95012490      0.02383050      0.00120452
    -12.94612450      0.02854421      0.00156876
    -12.94212410      0.03397214      0.00203096
    -12.93812370      0.04017424      0.00261314
    -12.93412330      0.04720549      0.00334113
    -12.93012290      0.05511341      0.00424494
    -12.92612250      0.06393549      0.00535899
    -12.92212210      0.07369648      0.00672236
    -12.91812170      0.08440563      0.00837885
    -12.91412130      0.09605412      0.01037692
    -12.91012090      0.10861270      0.01276950
    -12.90612050      0.12202959      0.01561348
    -12.90212010      0.13622902      0.01896906
    -12.89811970      0.15111031      0.02289876
    -12.89411930      0.16654766      0.02746617
    -12.89011890      0.18239079      0.03273439
    -12.88611850      0.19846652      0.03876417
    -12.88211810      0.21458115      0.04561174
    -12.87811770      0.23052383      0.05332647
    -12.87411730      0.24607079      0.06194823
    -12.87011690      0.26099023      0.07150476
    -12.86611650      0.27504795      0.08200890
    -12.86211610      0.28801329      0.09345595
    -12.85811570      0.29966542      0.10582125
    -12.85411530      0.30979950      0.11905806
    -12.85011490      0.31823269      0.13309589
